node1,node2,distance
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
90,101,0.456628181729531
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
116,161,0.45303528234154694
26,33,0.4512323678083523
18,37,0.4208023981824117
18,37,0.4208023981824117
18,37,0.4208023981824117
18,37,0.4208023981824117
18,37,0.4208023981824117
18,37,0.4208023981824117
18,37,0.4208023981824117
18,37,0.4208023981824117
18,37,0.4208023981824117
561,677,0.40745677335393043
561,677,0.40745677335393043
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
18,35,0.40486961566304625
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
15,18,0.40413694248704096
869,885,0.4022854330841077
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
5,11,0.3984130897005257
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
418,453,0.3777369944834858
854,871,0.3730440988260121
51,124,0.3725753508036782
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
55,64,0.3654260411052356
79,138,0.3634321503634757
79,138,0.3634321503634757
79,138,0.3634321503634757
79,138,0.3634321503634757
79,138,0.3634321503634757
79,138,0.3634321503634757
79,138,0.3634321503634757
800,834,0.35452340596415155
277,356,0.3492687965175463
292,340,0.3474449944736423
134,146,0.3467601446606884
61,72,0.3453972618431214
711,777,0.34173113325426974
674,737,0.33883170573785015
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
253,285,0.33779913544476303
77,484,0.3365044098037379
77,484,0.3365044098037379
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
84,88,0.3344860789315
750,803,0.3291040643779884
492,596,0.3287186917716331
67,172,0.32773758669018077
90,99,0.32749712842048656
516,595,0.3167867650782007
484,562,0.3115499527395979
484,562,0.3115499527395979
625,735,0.3107683179527238
70,103,0.3090935155867802
70,103,0.3090935155867802
70,103,0.3090935155867802
548,642,0.30573211272625295
696,811,0.3032182752783541
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
161,180,0.3031781089385291
758,785,0.30089597303793614
392,444,0.2959146058031928
392,444,0.2959146058031928
392,444,0.2959146058031928
392,444,0.2959146058031928
392,444,0.2959146058031928
392,444,0.2959146058031928
392,444,0.2959146058031928
392,444,0.2959146058031928
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
202,214,0.29432074357856725
233,330,0.2942521758951764
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
84,90,0.29354924070794947
451,513,0.2897582157828229
451,513,0.2897582157828229
451,513,0.2897582157828229
451,513,0.2897582157828229
285,369,0.2843564765620999
184,254,0.28195649205172224
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
88,109,0.2772079985655808
138,155,0.2714163300635341
829,845,0.2706123184016939
40,51,0.26788076202481115
26,32,0.2641650866910995
